id,features
2467,"[0.5776364803314209, 0.8775948882102966, -0.9869166016578674, 0.08156757801771164, -0.2765869200229645, -0.002860172651708126, -0.4117451608181, -0.4949474036693573, 0.018780501559376717, 0.09728438407182693]"
2477,"[-0.18996211886405945, 0.16957694292068481, -0.7528051733970642, -0.5049210786819458, -0.3597690761089325, 0.2328084260225296, -0.06126357987523079, -0.3625755310058594, 0.5801606774330139, -1.8406096696853638]"
2487,"[0.578639030456543, 0.850458025932312, -2.118035316467285, -1.205041527748108, -0.20708025991916656, -0.637874186038971, -0.4023406207561493, -0.07548032701015472, 1.555570363998413, 1.3114370107650757]"
2497,"[0.1614026129245758, 0.24411335587501526, -0.5634341835975647, -0.657044529914856, -0.33266258239746094, -1.1772587299346924, -0.7752571702003479, -0.5189300179481506, 0.4496898949146271, 0.6513532400131226]"
2507,"[1.416029453277588, 0.3756210505962372, -0.9780091643333435, -0.6051040887832642, -0.4712546467781067, -0.9273009896278381, -0.26964905858039856, -0.512414813041687, -0.008825625292956829, 0.9443264007568359]"
2517,"[0.28754904866218567, 0.5686652064323425, -0.0401681512594223, -0.3776244521141052, -0.568895697593689, -0.11373700946569443, 0.35952484607696533, -0.5617777109146118, -0.03580767661333084, -0.8104240298271179]"
2527,"[0.38622143864631653, 0.7020204663276672, -0.2541723847389221, -0.094541534781456, -0.24504263699054718, -0.0825648233294487, -0.05156751722097397, -0.49596795439720154, -0.4213815927505493, -0.8679457902908325]"
2537,"[0.0073183500207960606, -0.041944701224565506, -0.32794082164764404, -1.0545696020126343, -0.9082915782928467, -0.5913354158401489, 0.03725731745362282, -0.2763427793979645, 0.14795605838298798, -0.19653065502643585]"
2557,"[0.6318007707595825, 1.5579522848129272, 0.05022338405251503, -0.012631295248866081, -0.2386183738708496, -0.19909577071666718, 0.013632332906126976, 0.8144254684448242, -0.12160035967826843, 0.4905920922756195]"
2567,"[-0.04194365441799164, 0.8104029297828674, 0.04463623836636543, -0.20768368244171143, -0.6764702796936035, -0.34847456216812134, -0.186942458152771, -0.4079934060573578, 0.34119004011154175, 0.021993618458509445]"
2577,"[0.5591379404067993, 0.8697096705436707, -0.10434044897556305, 0.13038329780101776, -0.7438573241233826, 0.6447449326515198, 0.5408272743225098, -0.820894718170166, 0.34445711970329285, -0.7188090682029724]"
2587,"[0.3222828805446625, 0.6799991726875305, 0.24845163524150848, -0.07192894071340561, -0.6056877374649048, -0.4842287600040436, -0.11012691259384155, -0.5544214844703674, -0.07437125593423843, 0.2021472454071045]"
2597,"[-0.18767453730106354, 0.4421148896217346, 0.4849544167518616, -0.6692277789115906, -0.18813206255435944, -0.7868267297744751, 0.10204879939556122, -0.936951756477356, 0.08326693624258041, -0.42720353603363037]"
2607,"[0.603868842124939, 0.9122904539108276, -0.29411962628364563, 0.1768588423728943, -0.24924753606319427, 0.38228562474250793, -0.8120422959327698, -1.0046888589859009, 0.17597931623458862, 0.3771318197250366]"
2617,"[0.0794232189655304, 0.5769068002700806, 0.21663804352283478, 0.7017966508865356, -0.4302417039871216, -0.8083177804946899, -0.1332053393125534, -0.5005899667739868, -0.5799980759620667, -0.2601454555988312]"
2627,"[0.3289180099964142, 1.3578969240188599, -0.059692587703466415, -1.024655818939209, -1.382728099822998, 1.6883262395858765, 0.9084790945053101, -0.008720851503312588, 0.1102314218878746, 0.6874362230300903]"
2637,"[0.619575560092926, 0.8741506338119507, -0.7864966988563538, -0.3491394519805908, -0.5785562992095947, 0.229601189494133, 0.4237096607685089, -0.3639485538005829, 1.3812109231948853, -1.1020386219024658]"
2647,"[1.4105204343795776, 0.2772580087184906, -0.2096836119890213, 0.04233503341674805, -0.8844226002693176, -0.06776995956897736, 0.01832166686654091, 0.2363193780183792, -0.2716811001300812, -1.938515543937683]"
2657,"[0.8173753023147583, 0.7418562173843384, 0.20349347591400146, 0.007623005658388138, -0.6869326829910278, 0.09989406168460846, -0.018447954207658768, -0.7198677659034729, 0.5003634691238403, -0.801184892654419]"
2667,"[0.6654030084609985, 0.10243821889162064, -0.11093543469905853, 0.5869507193565369, -1.0652559995651245, -0.33181944489479065, 0.2167418748140335, 0.010631870478391647, -0.4599182605743408, -0.8074249625205994]"
2677,"[0.3303237855434418, 1.308983564376831, 0.47273263335227966, 0.4287251830101013, -0.743696391582489, 0.3190174102783203, -0.12035035341978073, -0.5097151398658752, 0.30130720138549805, 0.28981003165245056]"
2687,"[-0.47153833508491516, 0.8981194496154785, 0.4128257930278778, -0.2990614175796509, -0.43702399730682373, 0.22618311643600464, -0.5629709959030151, -0.7933507561683655, -0.2066129595041275, -0.16509246826171875]"
2697,"[1.055551528930664, 1.0315139293670654, 0.34799903631210327, 0.44628608226776123, 0.1584586799144745, 0.4023910164833069, -0.591938316822052, -0.7891440987586975, -0.5488876700401306, 0.21777300536632538]"
2707,"[0.15885205566883087, 0.6712433099746704, -0.45643100142478943, -0.15991602838039398, -0.7911074161529541, -0.44615697860717773, 0.1663883775472641, -0.566652238368988, 0.06562032550573349, 0.1783583015203476]"
2717,"[0.09408749639987946, 0.48784881830215454, -0.21058179438114166, 0.2527291774749756, 0.07008891552686691, -0.5591444373130798, -0.3451215326786041, -0.707387387752533, -0.10899325460195541, -0.6360350847244263]"
2727,"[0.6849158406257629, 0.9631529450416565, -0.44197192788124084, 0.28198790550231934, -1.1031643152236938, -0.6369399428367615, -0.37675225734710693, 0.5702142715454102, 0.31253334879875183, 0.6904751658439636]"
2737,"[0.2781180441379547, 0.021033991128206253, -0.6638320684432983, -0.2311759889125824, -1.2513166666030884, -0.5759469866752625, -0.08196264505386353, -0.8120856285095215, 1.1725102663040161, -0.5127362608909607]"
2747,"[0.7073198556900024, 0.5707717537879944, 0.010987619869410992, 0.1405978798866272, -0.685145914554596, 0.09472831338644028, -0.18141327798366547, -0.6972041726112366, 0.3151169717311859, -0.9855788946151733]"
2757,"[0.9789506196975708, 0.9420070052146912, -0.40875303745269775, -0.4424283504486084, -0.49313193559646606, 0.020548807457089424, -0.38835573196411133, 0.03374374657869339, -0.20663325488567352, 0.09736475348472595]"
2767,"[-0.2729620337486267, 0.4831834137439728, -1.3661435842514038, 2.021813154220581, -0.31719696521759033, -2.1376585960388184, -1.3858941793441772, 0.7243990898132324, 0.3441818058490753, -0.3429413437843323]"
2777,"[-0.5357680320739746, -0.49910932779312134, 0.03543562442064285, 0.1685630977153778, -0.5416421294212341, -0.7757543921470642, 0.7550748586654663, -0.8632800579071045, -0.772753894329071, -1.165651559829712]"
2787,"[0.13286040723323822, 0.5888833999633789, -0.5076561570167542, -0.6210060715675354, -0.009942221455276012, -0.25193145871162415, 0.07685226202011108, -0.43822482228279114, -0.34511348605155945, -0.5311787724494934]"
2797,"[-0.13263992965221405, 0.9313784837722778, -0.05007791519165039, -0.1592046320438385, -0.40230053663253784, -0.231350377202034, -0.8292162418365479, -0.23968681693077087, -0.21326328814029694, -0.33030053973197937]"
2807,"[0.2528044581413269, 0.05084427446126938, 0.31225696206092834, 0.07005128264427185, -0.6246013641357422, -0.2509556710720062, 0.2387727051973343, -0.7546334862709045, -0.6131637096405029, 0.1531703770160675]"
2817,"[0.4058452546596527, 0.14758501946926117, 0.3988141119480133, 0.22203443944454193, -0.21839497983455658, -0.5682362914085388, -0.1854865998029709, -0.8408159017562866, -0.39006415009498596, 0.1045224666595459]"
2827,"[0.3661748170852661, 0.35670316219329834, 0.21019437909126282, -0.1102934330701828, -0.5993988513946533, -0.464886873960495, -0.020508693531155586, -1.0181224346160889, -0.05720711499452591, 0.5399253964424133]"
2837,"[0.6566743850708008, 0.5615339279174805, 0.8004404306411743, -0.709900975227356, -0.6413707733154297, -0.06186993420124054, -1.327648639678955, -0.756757378578186, 0.22784851491451263, -0.08386585861444473]"
2847,"[1.4411005973815918, 0.9040330648422241, -0.4470386207103729, -0.44533324241638184, -0.49428069591522217, -1.313001275062561, -0.09527400881052017, 0.9923402667045593, -1.230434536933899, 0.12225726991891861]"
2857,"[0.6431771516799927, 1.121374249458313, -0.13092967867851257, -0.034541305154561996, -0.19385211169719696, -0.19726592302322388, -0.4170219898223877, -0.20046524703502655, 0.28329941630363464, -0.4140564501285553]"
2867,"[0.20726017653942108, 0.7422989010810852, 0.2712402045726776, -0.016313306987285614, -0.37416672706604004, -0.13750410079956055, 0.40200260281562805, -0.6292737722396851, -0.6204659938812256, -0.6975744366645813]"
2877,"[0.8111567497253418, 0.4235849976539612, -0.5510951280593872, 0.001263888436369598, -0.8738511800765991, -0.041690438985824585, 0.0373779721558094, -0.6250129342079163, 0.43002957105636597, -0.30844372510910034]"
2887,"[0.5809207558631897, 1.5888842344284058, 0.6193309426307678, 0.16599448025226593, -0.01570041850209236, 1.5851097106933594, -0.46710917353630066, -0.3042811453342438, -0.18866637349128723, 0.07162164151668549]"
2897,"[0.6937767267227173, 0.4839724004268646, -0.13989929854869843, 1.2527072429656982, -1.192806363105774, 0.5993834137916565, -0.5989087820053101, -1.4596164226531982, -0.38549256324768066, 1.4199026823043823]"
2907,"[0.3658607006072998, 0.5336942672729492, 0.6043493747711182, -0.22447356581687927, -0.04688853770494461, -0.6479440331459045, -0.10200822353363037, -0.9997209906578064, 0.37713685631752014, -0.3174113631248474]"
2917,"[0.4389115273952484, 0.9919415712356567, -0.005305041559040546, -0.16269828379154205, -0.6427512168884277, 0.0325208343565464, -0.3266543447971344, -0.3496893644332886, -0.3448925316333771, -0.12031807005405426]"
2927,"[0.6053712964057922, 0.8576275706291199, -0.31129318475723267, 0.2803241014480591, -0.6671239733695984, 0.12798702716827393, -0.6038628220558167, 0.073478564620018, -0.5323227643966675, -0.5179178714752197]"
2937,"[0.604935884475708, 0.9381614923477173, 0.03824504092335701, 0.10695385932922363, -1.0292584896087646, 0.29234886169433594, -0.1419057846069336, -0.10896115005016327, -0.5907583236694336, -0.36501309275627136]"
2947,"[0.37586209177970886, 0.8330780267715454, -0.4859391152858734, 0.5074763298034668, -0.6152321696281433, -0.18611299991607666, -0.16243721544742584, 0.01586836203932762, -0.6394928693771362, -0.46583735942840576]"
2967,"[0.5619052648544312, 0.894367516040802, -0.7158315181732178, -0.08938836306333542, -0.5822480320930481, 0.4469752609729767, -0.2651263475418091, -0.2899916470050812, 0.18910951912403107, -0.608733594417572]"
2977,"[0.08743239939212799, 0.5131362080574036, 0.14240072667598724, 0.3459447920322418, -0.8104968070983887, 0.09280562400817871, -0.07232431322336197, -1.276720643043518, 0.13154955208301544, 0.9162458181381226]"
2987,"[0.05480616167187691, 1.0838305950164795, 0.2704693675041199, 0.2345515638589859, 0.016155395656824112, -0.055929847061634064, -0.31359654664993286, -0.700892984867096, -0.32280775904655457, -0.4386138617992401]"
2997,"[0.5730324387550354, 1.6363468170166016, 0.09012889862060547, 0.038597967475652695, -0.007195939775556326, -0.06251082569360733, -0.07574009895324707, -0.18709824979305267, 0.27295127511024475, 0.12093866616487503]"
3007,"[0.3112873435020447, 1.4463175535202026, -0.05970947816967964, -0.22589713335037231, -0.25344744324684143, 0.10620614886283875, -0.1596771478652954, 0.1398678869009018, 0.02089223824441433, -0.08141587674617767]"
3017,"[0.2664545476436615, 0.44668814539909363, -0.24855409562587738, -0.501862108707428, -0.11588981002569199, -0.32390132546424866, 0.6022337675094604, -0.7973363399505615, -0.14761778712272644, -0.48454147577285767]"
3027,"[-0.07207948714494705, 0.23839804530143738, -0.09051737934350967, 0.09866603463888168, 0.11665286868810654, 0.2781878113746643, 0.18965035676956177, -0.4662206172943115, -0.3399057984352112, -0.4683365523815155]"
3037,"[0.4037134349346161, 1.1130847930908203, -0.27397069334983826, 0.011643404141068459, -0.42285677790641785, 0.16734425723552704, -0.29169732332229614, -0.29605475068092346, -0.3849424123764038, -0.04849184304475784]"
3047,"[0.5474682450294495, 0.6921218633651733, 1.1984286308288574, 0.26169806718826294, -1.6518813371658325, 0.7866274118423462, 1.0224485397338867, -0.7397143840789795, 0.3787529468536377, -1.7156202793121338]"
3057,"[0.19173558056354523, 0.8750627636909485, -0.2520495057106018, 0.0752946212887764, -0.4460403323173523, -0.10394611954689026, -0.18437546491622925, -0.3500804305076599, -0.23669125139713287, -0.12136906385421753]"
3067,"[0.7497904300689697, 1.2587928771972656, 0.4798842966556549, 0.03489021956920624, -0.22376564145088196, -0.3587392568588257, -0.419658899307251, -0.1562822461128235, 0.15001943707466125, -0.11959819495677948]"
3077,"[0.8531826138496399, 0.9429019689559937, 0.4278794229030609, -0.14129485189914703, -0.9663793444633484, 0.2987135946750641, -0.22631679475307465, -0.4843989312648773, -0.7923308610916138, 0.3419179916381836]"
3087,"[0.05549085512757301, 0.8041744232177734, -0.12226222455501556, 0.17895585298538208, -0.31624773144721985, -0.6258695721626282, -0.21815022826194763, -0.3660200834274292, 0.06608526408672333, -0.5323396325111389]"
3097,"[0.6034638285636902, 0.8230735659599304, 0.25074490904808044, 0.33260077238082886, -0.9090161323547363, -0.24275635182857513, -0.8442482352256775, -0.036678023636341095, 0.19049981236457825, -0.39563825726509094]"
3107,"[-0.3358646631240845, 0.6384041905403137, -0.35991498827934265, -0.08745703101158142, -0.5389335751533508, -0.4798009991645813, -0.23831164836883545, -0.4387776255607605, -0.1330842673778534, -0.12904192507266998]"
3117,"[0.5714526772499084, 0.4189513325691223, -1.2821731567382812, 0.7619562149047852, -0.04960781708359718, 0.203465074300766, -0.17574599385261536, -0.6349216103553772, -0.8282894492149353, -0.3715571165084839]"
3127,"[1.5436561107635498, 0.8968915343284607, -0.40809696912765503, -0.4235728085041046, -0.3244149684906006, 0.0613359697163105, 0.37990665435791016, -0.6755883097648621, -0.018721917644143105, 0.8205184936523438]"
3137,"[0.6936200857162476, 0.7903752326965332, -0.4427103102207184, 0.4061397612094879, -0.015759706497192383, -0.15257373452186584, -0.558792769908905, 0.040268249809741974, -1.7635279893875122, 1.1358506679534912]"
3147,"[-0.48450976610183716, 0.9130006432533264, -0.3996386229991913, -0.14213275909423828, -0.6322497129440308, -0.3943401277065277, -0.3676454722881317, -0.4494014382362366, -0.03971847519278526, 0.01434373576194048]"
3157,"[0.2040376216173172, 0.48727619647979736, 0.4943828582763672, -0.05721443146467209, -0.7221363186836243, 0.029988404363393784, -0.5358607769012451, -0.762165367603302, -0.4334876835346222, -0.11204541474580765]"
3167,"[0.8208613991737366, 0.944669246673584, -0.6511643528938293, -0.6559544205665588, -0.6328334808349609, 0.48487961292266846, -0.23911474645137787, 0.1294545829296112, -0.09002335369586945, -0.1063736081123352]"
3177,"[0.26390552520751953, 0.6421140432357788, -0.13355793058872223, -0.36502698063850403, 0.4528118669986725, -0.3556768298149109, 0.047060128301382065, -1.0472828149795532, -0.6672795414924622, 0.5372411012649536]"
3187,"[0.5736600756645203, 1.1307518482208252, 0.19595807790756226, -0.6844287514686584, -0.2696840763092041, 0.20649220049381256, -0.446720153093338, 0.12188003212213516, 0.6209797263145447, -0.10018511116504669]"
3197,"[0.09540068358182907, 0.31365668773651123, -0.7018333077430725, 0.3365340530872345, -0.7670644521713257, -0.36706095933914185, -0.3381350040435791, -0.46317142248153687, -0.04813072830438614, -0.28292176127433777]"
3207,"[1.9463847875595093, 0.9733632802963257, -0.07665196061134338, -0.45622342824935913, -0.20441696047782898, 0.150780588388443, 0.5692481994628906, -0.20664554834365845, -0.44916796684265137, 0.8066553473472595]"
3217,"[0.21321040391921997, 0.8120177984237671, 0.5691758394241333, -0.2378964126110077, -0.9608457088470459, 0.07213354110717773, -0.9729496240615845, 0.012207441963255405, 0.08111823350191116, -0.0813072994351387]"
3237,"[0.012376712635159492, 0.11009200662374496, -0.12774722278118134, 0.06927337497472763, -0.13335856795310974, -0.06954135000705719, -0.10660936683416367, -0.0512315109372139, -0.03093234822154045, 0.06666411459445953]"
3247,"[0.11157970875501633, 0.28695744276046753, 0.20366109907627106, -0.2268313467502594, -0.8140537738800049, -0.2930845022201538, -1.0090409517288208, -0.5820748805999756, -0.07803160697221756, -0.39592093229293823]"
3257,"[-0.07885701954364777, 0.15681897103786469, -0.33942052721977234, -0.5787075757980347, -0.6098994016647339, -0.46035659313201904, -0.6604387164115906, -0.5578005313873291, -0.2957283854484558, 0.021297110244631767]"
3267,"[0.18651506304740906, 1.2337863445281982, -0.14202390611171722, 0.2844175100326538, -0.07462757080793381, 0.23343351483345032, 0.06720469146966934, -0.5693671703338623, -0.1179523691534996, 0.06089302897453308]"
3277,"[0.16386130452156067, 0.8769959807395935, -0.1593434363603592, 0.03662065044045448, -0.39432722330093384, -0.062116172164678574, -0.308738112449646, -0.3341318666934967, -0.2441694736480713, -0.23058345913887024]"
3287,"[-0.7220472693443298, 0.7662028074264526, 0.12874294817447662, -0.2701004445552826, -0.4313584566116333, 0.7497368454933167, -0.1559942364692688, -0.6727606654167175, 0.09750974923372269, -0.8134838342666626]"
3297,"[0.059337932616472244, 0.30820223689079285, -0.2079816460609436, 0.057701271027326584, -0.29147180914878845, -0.14574921131134033, 0.16095459461212158, 0.09427410364151001, -0.13654793798923492, 0.08330553770065308]"
3307,"[0.3927552103996277, 1.2901902198791504, 0.23475244641304016, 0.29488807916641235, -0.7241302728652954, 0.20287583768367767, -0.5420625805854797, 0.05339872092008591, 0.23353146016597748, -0.5448572635650635]"
3317,"[0.393585741519928, 1.3831487894058228, -0.13821937143802643, 0.03418811410665512, -0.23386548459529877, 0.08596651256084442, -0.19549711048603058, -0.4192953407764435, 0.25704318284988403, 0.4407341778278351]"
3327,"[0.4056066572666168, 0.8448303937911987, 0.6898779273033142, 0.05086347833275795, -1.086202621459961, -0.5553298592567444, 0.46657976508140564, -0.31502029299736023, -0.005763526540249586, -0.6225757598876953]"
3337,"[0.007378046866506338, 1.0474554300308228, 0.2749432921409607, -0.122822105884552, -0.3192296624183655, 0.04533982649445534, -0.9111652374267578, 0.1381114274263382, -0.22306306660175323, 0.155262753367424]"
3347,"[0.39762765169143677, 0.9971577525138855, -0.4940303564071655, -0.1398841142654419, -0.23493291437625885, 0.10222639888525009, -0.6339632868766785, -0.2460043728351593, -0.4739498198032379, -0.10569173097610474]"
3357,"[0.30805325508117676, 1.0721021890640259, 0.7889240980148315, 0.4438874423503876, -0.8748573660850525, 0.19512851536273956, -0.5960246920585632, -0.8245099782943726, 0.6952175498008728, 0.3592067062854767]"
3367,"[0.26032567024230957, 0.32709649205207825, -0.06402617692947388, 0.08142416924238205, -1.2368662357330322, 0.36302506923675537, 0.6805939078330994, -0.49072131514549255, -0.833446741104126, -0.5799570083618164]"
3377,"[0.4805542230606079, 1.0254956483840942, -0.07919156551361084, 0.06255281716585159, -0.47743797302246094, -0.09555972367525101, -0.11326602846384048, -0.2002326250076294, -0.2107638567686081, -0.23588497936725616]"
3387,"[0.5184667110443115, 0.5658871531486511, 0.4869016706943512, -0.1790037304162979, -0.4508470594882965, -0.8885106444358826, -0.0907348245382309, -0.7362557053565979, 0.055966902524232864, 0.11988009512424469]"
3397,"[0.18282842636108398, 0.9722558259963989, -0.09000089019536972, 0.5445483922958374, -0.3965931832790375, -0.01841231808066368, -0.5288597941398621, -0.28319841623306274, 0.4587435722351074, -0.7650094628334045]"
3407,"[-0.20592112839221954, 0.33262279629707336, -0.2576121389865875, -0.18401673436164856, -0.3213799297809601, -0.22218386828899384, -0.36476629972457886, -0.7098299264907837, -0.15251736342906952, 0.09416033327579498]"
3417,"[0.074397511780262, 0.7342938780784607, -0.02232026681303978, 0.31042230129241943, -0.8292300701141357, 0.19555974006652832, -0.699104905128479, -0.43080559372901917, 0.16637960076332092, -0.4908437728881836]"
3427,"[0.1941714733839035, 0.5939254760742188, -0.4655354619026184, 0.050876982510089874, -0.6991686820983887, -0.19076654314994812, -0.4764825403690338, -0.18294461071491241, -0.12350688129663467, -0.24735131859779358]"
3437,"[-0.061087124049663544, 0.8945520520210266, 1.4279884099960327, -1.7139643430709839, 0.4583510160446167, -0.7085126638412476, 2.30610728263855, -0.48433026671409607, 0.059647805988788605, -1.0178712606430054]"
3447,"[0.887968122959137, 0.6057714223861694, -0.12434650957584381, -0.6094180345535278, -1.1990123987197876, -0.2160283327102661, -0.4102429151535034, -0.32916387915611267, 0.48142847418785095, -0.3685610294342041]"
3457,"[1.002559781074524, 0.8431655764579773, 0.980117917060852, -0.4932498037815094, -1.2787983417510986, -0.3631795644760132, 0.1652563214302063, -0.17034463584423065, -0.07815449684858322, 0.4255119860172272]"
3467,"[0.9535572528839111, 0.8564826250076294, -0.334154337644577, 0.15101563930511475, -0.952028751373291, -0.19391614198684692, -0.37404710054397583, 0.26303860545158386, -0.2953556776046753, -0.06342614442110062]"
3477,"[-0.09109727293252945, 0.4876193106174469, -0.06215198338031769, 0.4649116098880768, -0.7531843781471252, -0.6460224390029907, -0.23233728110790253, -0.8244178891181946, 0.5514785647392273, 0.031408295035362244]"
3487,"[0.41140690445899963, 0.9008028507232666, -0.3597358167171478, 0.7369735240936279, -1.0669275522232056, -0.1367182582616806, -0.10031427443027496, 0.24536940455436707, -0.2298009693622589, 0.28804829716682434]"
3497,"[0.5583417415618896, 0.43963631987571716, 0.14340142905712128, -0.0327875055372715, -0.7466895580291748, -0.25913292169570923, -0.45469897985458374, -0.6184038519859314, 0.33230873942375183, -0.6416018605232239]"
3507,"[0.36345019936561584, 0.8957922458648682, -0.2847473919391632, 0.3021804094314575, -0.8636122345924377, 0.10539550334215164, -0.3998892307281494, -0.15398463606834412, -0.16585251688957214, -0.2993409335613251]"
3517,"[0.3028201162815094, 1.004711389541626, -0.068865105509758, -0.1372358351945877, -0.9075936675071716, -0.22456033527851105, -0.17444132268428802, -0.5482072234153748, -0.4233551323413849, -0.08145452290773392]"
3527,"[0.024287745356559753, 0.7813265919685364, -0.4001031517982483, -0.13211922347545624, -0.032800402492284775, -0.26111674308776855, 0.21302059292793274, -0.5789692401885986, -0.9661861658096313, -0.33077752590179443]"
3537,"[-0.23912684619426727, 0.9042985439300537, -0.12802284955978394, -0.1418732851743698, -0.447648286819458, -0.2876092791557312, -0.4522498846054077, -0.6607010960578918, 0.8042715787887573, 0.09586907923221588]"
3547,"[0.6792132258415222, 0.8224259614944458, -0.07722610980272293, 0.06967021524906158, -0.9915132522583008, -0.0037959313485771418, -0.45768842101097107, 0.14180831611156464, 0.14224930107593536, -0.4199071228504181]"
3557,"[0.6288988590240479, 0.6285192966461182, -0.11386346817016602, -0.22122059762477875, -0.6619505882263184, -0.4525453746318817, 0.33663010597229004, -0.5780807137489319, -0.01497570052742958, 0.1350312978029251]"
3567,"[-0.030577054247260094, 0.9650927186012268, -0.6409376263618469, 0.4501565992832184, -0.39932897686958313, 0.34760552644729614, 0.050297338515520096, -0.8741871118545532, 0.9407627582550049, -0.6369867920875549]"
3577,"[0.5976811051368713, 0.21868658065795898, -0.9681769013404846, -1.008750319480896, -1.0916506052017212, -0.7633591294288635, 0.05663631856441498, 0.04686810448765755, 0.44586923718452454, 0.27139145135879517]"
3587,"[-0.9924737215042114, 0.6142075657844543, 0.004968035966157913, 0.14458060264587402, 0.8406285643577576, -2.5476717948913574, -0.2922194004058838, 0.253202348947525, -1.1002298593521118, -1.4282931089401245]"
3597,"[0.6754735708236694, 0.5827642679214478, -0.8796728253364563, 0.5271667242050171, -0.053687889128923416, -2.4076638221740723, 0.05003359168767929, 0.8782429695129395, 1.2694205045700073, -1.468440294265747]"
3607,"[-0.3185695707798004, 0.6064983606338501, -0.2008778303861618, 0.13159187138080597, -0.5763105750083923, -0.24662239849567413, -0.3728685677051544, -0.5495705604553223, -0.4322207272052765, 0.027195913717150688]"
3617,"[-0.3689316213130951, 0.8683933615684509, 0.16792137920856476, -0.4795684814453125, -0.47252169251441956, -0.5667372941970825, 0.731119692325592, -0.6776856780052185, 0.28258997201919556, -0.3157574236392975]"
3627,"[1.462438941001892, 0.7810362577438354, 0.4618987739086151, 0.46911975741386414, -0.7405004501342773, 0.5164797306060791, 0.6731796860694885, -0.3954612612724304, -0.6009467244148254, -0.2998870313167572]"
3637,"[1.5996063947677612, 0.41293832659721375, 0.13900263607501984, -0.18036502599716187, -0.492825448513031, -0.5503324270248413, -0.011851022951304913, -0.9611023664474487, -0.6147048473358154, -0.21812446415424347]"
3647,"[0.04055893421173096, 0.5669456124305725, 0.3724597692489624, 0.10073596984148026, -0.20474955439567566, -0.25377941131591797, -0.0189818125218153, -0.2472590059041977, -0.29411157965660095, 0.2766245901584625]"
3657,"[1.0095815658569336, 0.07581423223018646, 0.008442039601504803, 0.5974516272544861, -1.4884413480758667, -0.5520834922790527, -0.3522123396396637, 0.5733945965766907, -0.8819384574890137, 1.8014377355575562]"
3667,"[-0.14491838216781616, 0.3167232871055603, 0.4468291699886322, -0.13295681774616241, -1.0033230781555176, 0.1539636105298996, 0.5552350282669067, -0.9013380408287048, -0.029378674924373627, 0.5253440141677856]"
3677,"[0.6631017923355103, 1.2738513946533203, -0.5521588921546936, -0.10238469392061234, 0.12993799149990082, -0.3028918206691742, -0.8112929463386536, -0.042451873421669006, 0.22944021224975586, 0.37671130895614624]"
3687,"[-0.03859217092394829, 0.46283426880836487, -0.07648568600416183, 0.15370886027812958, -0.24067579209804535, -0.0049697114154696465, -0.13722017407417297, -0.23090630769729614, -0.11955537647008896, -0.11878738552331924]"
3697,"[0.1737656146287918, 0.40408024191856384, -0.34178364276885986, 0.009726256132125854, -0.1075158342719078, -0.205076664686203, 0.37269383668899536, -0.9428454041481018, -0.7884451746940613, -0.017221180722117424]"
3707,"[0.462772399187088, 0.5123827457427979, -1.2385135889053345, -0.1450808346271515, -0.5805423855781555, -0.2572636902332306, 0.24771104753017426, -0.3201558291912079, -0.0065014418214559555, 0.21571844816207886]"
3717,"[-0.25266870856285095, 0.3609215021133423, -0.33726826310157776, 0.1276731938123703, -0.929844856262207, -0.5368070006370544, 0.3825874328613281, -0.7856689095497131, 0.3169528841972351, -0.0011072431225329638]"
3727,"[0.8387879133224487, 1.0326743125915527, -0.020448489114642143, 0.11340796947479248, 0.15473267436027527, -0.5288408398628235, -0.2068955898284912, -0.40278053283691406, -0.4883064031600952, -0.18211017549037933]"
3737,"[0.7371779084205627, 0.711124837398529, -0.42052266001701355, -0.2540736198425293, -1.4758524894714355, -0.5826688408851624, -0.6954096555709839, 1.2135149240493774, -0.15406987071037292, -0.5801519155502319]"
3747,"[0.8679603934288025, 1.3059943914413452, 0.3162561058998108, -0.04487612470984459, -0.2627637982368469, 0.06848970800638199, 0.3278195261955261, -0.2534544765949249, 0.02280663140118122, -0.21180182695388794]"
3757,"[0.6994931697845459, 0.4567936956882477, 0.37562811374664307, -0.22570909559726715, -1.3623665571212769, -1.3108835220336914, 0.15782201290130615, 0.9553228616714478, 0.49821722507476807, -1.8306198120117188]"
3767,"[0.6719565987586975, -0.20561635494232178, -0.32915276288986206, -0.7582656741142273, -0.5860173106193542, -0.33918261528015137, 0.20788627862930298, -0.7210569381713867, -0.7807071208953857, -0.33941441774368286]"
3777,"[-0.008628647774457932, 0.35670721530914307, -1.470566987991333, -1.681756615638733, -2.3554160594940186, 0.9179893136024475, 1.0505459308624268, 1.2804988622665405, 1.3478708267211914, -1.187477469444275]"
3787,"[0.5778466463088989, 1.1746262311935425, -0.11101913452148438, 0.6675061583518982, -0.14452822506427765, 0.09172702580690384, -1.2543566226959229, -0.35760462284088135, 0.17161022126674652, 0.6634300351142883]"
3797,"[0.8881536722183228, 0.0764555111527443, 0.4770127534866333, 0.12201464921236038, -0.8772053718566895, -0.8449159860610962, -0.1607694774866104, -1.1877920627593994, -0.6866225004196167, 1.1504403352737427]"
3807,"[0.6600029468536377, 0.47060468792915344, -0.2442714422941208, 0.20650310814380646, -0.09566506743431091, -0.4567698538303375, -0.47732284665107727, -0.4690185785293579, -0.4873809814453125, -0.7592576742172241]"
