id,features
1339,"[-0.05919133871793747, 0.777407705783844, 0.307681143283844, -0.5776183009147644, 0.5537832379341125, 0.10497012734413147, 0.18554657697677612, 0.03389975428581238, -0.6582365036010742, 0.4695182740688324]"
1349,"[-0.3251972794532776, 0.8640064597129822, 0.5886829495429993, 1.5575222969055176, -0.4892757534980774, -0.4524703025817871, 2.0674219131469727, -0.09884770959615707, -1.8788405656814575, -0.4705142378807068]"
1359,"[-0.3728806674480438, 0.43943706154823303, 0.020293936133384705, -0.5188401937484741, 0.4131506681442261, -0.29314589500427246, -0.1473604291677475, -0.634207546710968, -0.6635044813156128, -0.3030584454536438]"
1369,"[-1.277246117591858, 0.5047491192817688, 0.17693249881267548, -0.3478754162788391, -1.5848839282989502, 0.01758454367518425, 0.12744715809822083, -0.12596894800662994, -1.1086517572402954, 0.6646458506584167]"
1379,"[-0.6368687152862549, 0.004687401466071606, 0.07624606788158417, -0.8858722448348999, 0.28241032361984253, -0.02336052805185318, 0.1572606861591339, -0.13910838961601257, -0.6177173256874084, -0.01304619200527668]"
1389,"[-0.4709324240684509, 0.3626320958137512, 0.24857233464717865, -0.5263032913208008, 0.3883361220359802, 0.2752715051174164, 0.5197328925132751, -0.39581298828125, -0.26818516850471497, -0.08116446435451508]"
1399,"[0.4833800494670868, 0.6941255927085876, -0.6869995594024658, -0.8884115219116211, -0.58826744556427, -0.13649511337280273, 0.13242469727993011, 0.4041152596473694, -0.6330574750900269, -0.0008975537493824959]"
1409,"[0.23452672362327576, 0.4562941789627075, -0.002332353964447975, -0.9075306057929993, -0.3005768358707428, 0.03246545419096947, -0.1860046088695526, -0.5307671427726746, -0.57428377866745, 0.23433522880077362]"
1419,"[0.44497865438461304, 0.9259946346282959, 0.24082233011722565, -0.12501110136508942, 0.3262123465538025, 0.2984020411968231, -0.33830150961875916, -0.016978669911623, -1.5012431144714355, -0.1627662181854248]"
1429,"[0.17777356505393982, 1.062101125717163, 0.3246658742427826, -0.8181104063987732, -0.1836470514535904, -0.5620418787002563, -0.6992162466049194, 0.38924071192741394, -0.2755858302116394, 0.18868650496006012]"
1439,"[-0.8731814026832581, 0.8896487951278687, -0.19952598214149475, -0.6655457615852356, 1.0974825620651245, -0.706634521484375, 0.05999438092112541, -0.1106325015425682, -0.17063243687152863, 0.21801607310771942]"
1449,"[0.43775397539138794, 0.5694453716278076, 0.26184266805648804, -0.8243065476417542, -0.23373182117938995, 0.14536096155643463, 0.3437712788581848, 0.8364286422729492, -0.7469092607498169, 0.32248198986053467]"
1459,"[-0.20584456622600555, 0.7639095783233643, -0.054670389741659164, -0.7031707763671875, -0.3120686709880829, -0.09766251593828201, -0.22831235826015472, -0.4031103253364563, -0.71173495054245, 0.3285762071609497]"
1479,"[-0.35091933608055115, 0.17646707594394684, 0.10386621206998825, -1.1421719789505005, 0.34294581413269043, 0.17433516681194305, -0.5799179077148438, -0.2932409644126892, -0.645847499370575, -0.03045438788831234]"
1489,"[-0.642136812210083, 0.8410568833351135, -0.8808134198188782, -0.2561585307121277, -0.26636791229248047, -1.3578232526779175, 0.8093500137329102, 0.3832659423351288, -0.7271628975868225, 0.06347493827342987]"
1499,"[-0.14488014578819275, 0.9496694207191467, 0.37269851565361023, -0.10151849687099457, 0.09562777727842331, -0.18403497338294983, 0.4161013066768646, -0.6323605179786682, -0.307415634393692, 0.419535368680954]"
1509,"[1.2572486400604248, 0.09840726107358932, 0.1923711597919464, -1.3817270994186401, 0.603650689125061, -0.1001909002661705, -0.4587516784667969, 0.4978933334350586, -0.21362856030464172, 1.6121835708618164]"
1519,"[0.3843607008457184, 0.46804022789001465, 0.040016837418079376, -0.8321223855018616, -0.9904874563217163, -1.7132502794265747, -0.589444637298584, -0.5777193307876587, -0.6503655314445496, 0.16274365782737732]"
1529,"[-0.873097836971283, 2.0036303997039795, 0.959043025970459, 0.29741111397743225, -0.07566513866186142, 1.6953941583633423, 1.7162731885910034, -0.9135609865188599, -0.39247745275497437, -0.3760527968406677]"
1539,"[0.9773837924003601, -0.25541988015174866, 2.2599494457244873, -1.400404453277588, -0.018082227557897568, 1.2783734798431396, -0.8128218054771423, -1.4054874181747437, 0.4534152150154114, 2.7709176540374756]"
1549,"[0.13959166407585144, 0.8726130723953247, -0.773181676864624, -1.2472856044769287, -0.8160773515701294, -0.7201922535896301, -0.9130633473396301, 1.1247347593307495, -0.023361841216683388, 0.8752996921539307]"
1569,"[0.27373817563056946, 0.2216321974992752, 0.028598735108971596, -0.8771683573722839, 0.0058309705927968025, -0.026811055839061737, 0.588791012763977, -0.44697141647338867, -0.8071384429931641, -0.13275308907032013]"
1579,"[0.08678068965673447, 0.06803886592388153, 0.11621256917715073, -0.5715917348861694, -0.04222738742828369, -0.3434711992740631, 0.1013888493180275, 0.24682682752609253, -0.37854182720184326, -0.003111327299848199]"
1589,"[0.024317869916558266, 0.731433093547821, 0.06932749599218369, -0.6101902723312378, -0.28946805000305176, -0.0714745745062828, 0.10568922758102417, 0.38020938634872437, -0.5843409895896912, 0.5907524824142456]"
1599,"[0.0483594685792923, 1.0661146640777588, -0.1955551654100418, -0.4740239083766937, 0.22892868518829346, -0.6438760757446289, -0.5649408102035522, -0.2570967376232147, -0.1977975070476532, -0.0600658617913723]"
1609,"[0.04275348782539368, 0.8598906993865967, -0.6017268300056458, -0.5435495376586914, 0.5868228077888489, -0.2629941403865814, 0.10902334004640579, -0.4624475836753845, -0.6313722729682922, 0.7283890247344971]"
1619,"[-0.09790438413619995, 0.4576948583126068, -0.2718552350997925, -0.9291661381721497, -0.1626681536436081, 0.1027313694357872, -0.5929369926452637, -0.0013674867805093527, -0.8829002380371094, 0.12638024985790253]"
1629,"[0.26822128891944885, 0.8410269021987915, -0.19898703694343567, -0.7308706641197205, 0.08199193328619003, 0.2659297585487366, -0.4394086003303528, -0.07737681269645691, -0.8023636341094971, -0.028870072215795517]"
1639,"[0.1466541588306427, 0.3153856694698334, 0.47788894176483154, -1.0148329734802246, -0.16695909202098846, 0.5380061268806458, 0.3267277777194977, 0.5018027424812317, -0.549713671207428, 0.5476160049438477]"
1649,"[0.29561886191368103, 1.0735031366348267, 0.40359699726104736, -0.5038260221481323, 0.296753853559494, 0.06449470669031143, -0.44765424728393555, 0.8355674147605896, -0.8396432399749756, 0.16489438712596893]"
1659,"[0.5808811187744141, -0.04065198451280594, -0.5962631106376648, -0.7420281767845154, 1.1097975969314575, 0.6713001132011414, -0.6580756306648254, -0.565995991230011, -1.5099838972091675, 1.0997813940048218]"
1669,"[1.8092429637908936, 0.5036854147911072, 0.7303628325462341, -1.411525845527649, 0.38823869824409485, 0.4358677566051483, -0.8294733166694641, 0.184524804353714, -0.5757341980934143, -0.6053615212440491]"
1679,"[-1.286812663078308, 0.2178751677274704, -0.29565438628196716, -0.4618726372718811, -0.04372319579124451, -0.38803353905677795, 0.03996044769883156, 0.21595045924186707, -0.5004040002822876, -0.6486828923225403]"
1689,"[-0.36081069707870483, 0.6083887219429016, -0.09104841202497482, -1.124887466430664, -0.3043539822101593, -0.8509482145309448, -0.15599696338176727, 0.5968896746635437, -0.14567828178405762, -0.08562890440225601]"
1699,"[-0.530186116695404, 1.1139938831329346, -0.1652427315711975, -0.21954353153705597, -0.00540471775457263, 1.1630457639694214, 0.13967430591583252, 0.3826577961444855, -1.1933574676513672, 0.17705471813678741]"
1709,"[-0.10224594175815582, -0.0688353106379509, 0.18664006888866425, -0.28987830877304077, -0.09862678498029709, -0.058693304657936096, -0.07279127091169357, -0.06338639557361603, -0.3817276656627655, 0.07944146543741226]"
1719,"[0.7168161273002625, 0.7842081785202026, -0.028920209035277367, -0.3935392200946808, -0.10137901455163956, 0.12507955729961395, 0.3326857089996338, 0.8225488662719727, -1.025110125541687, 0.21055224537849426]"
1729,"[0.2729776203632355, 0.8810287714004517, -0.0053592887707054615, -0.467861533164978, -0.09663108736276627, -0.18137967586517334, 0.1295689344406128, 0.4391583800315857, -0.7526575922966003, 0.7328799962997437]"
1739,"[-0.3516702353954315, 0.25782230496406555, -0.12985418736934662, -0.2414790540933609, 0.042663268744945526, 0.0033615969587117434, 0.2856626510620117, -0.6615320444107056, -0.6154808402061462, -0.41164878010749817]"
1749,"[2.913707971572876, 1.764305830001831, -0.7948734164237976, -0.91409832239151, -0.18814745545387268, 0.21903322637081146, 0.8187845349311829, -0.8525150418281555, 0.02398183010518551, -0.2786603271961212]"
1759,"[0.21819858253002167, 0.9013265371322632, -0.10820659250020981, -0.01512790098786354, 0.14284758269786835, 0.11448803544044495, 0.3604873716831207, 0.8165857791900635, -1.259987711906433, 0.4742848575115204]"
1769,"[-0.10200159251689911, 0.9553895592689514, 0.898485004901886, -0.604928731918335, -0.10763866454362869, 0.4423147141933441, -0.4757501184940338, -0.11995850503444672, -0.508140504360199, 0.006636680103838444]"
1779,"[-0.2434638887643814, 0.6351380944252014, -0.07384271174669266, -0.8670268058776855, 0.03824834153056145, 0.07914374023675919, -0.2556094527244568, -0.347059041261673, -0.3823741376399994, 0.23323608934879303]"
1799,"[-0.24608877301216125, 0.5657002329826355, 0.18722058832645416, -0.8382693529129028, 0.06682323664426804, 0.039239197969436646, -0.40343353152275085, 0.15517786145210266, -0.5441249012947083, 0.8049336075782776]"
1809,"[-0.8008297085762024, 0.8199842572212219, -1.7775157690048218, -0.22332105040550232, -0.9870902299880981, -0.09065445512533188, 0.31633689999580383, 0.7302905917167664, -1.9582147598266602, -0.32252493500709534]"
1829,"[0.3120780885219574, 0.6132762432098389, -0.20280487835407257, -0.36141154170036316, -0.4905303716659546, 0.0935882106423378, -0.7442293167114258, 0.06076580286026001, -0.9388810396194458, 0.4624245762825012]"
1839,"[-0.2441309243440628, 0.7040995359420776, -1.0258567333221436, -0.9457865953445435, 0.2590516209602356, -0.6600350141525269, 0.1829463690519333, -0.13269437849521637, -0.22487549483776093, -0.006318280473351479]"
1849,"[-0.06587584316730499, 0.314273476600647, 0.48532477021217346, -0.25454530119895935, 1.0687484741210938, -0.757652759552002, -0.7959877252578735, -0.16958430409431458, -0.8912319540977478, -0.7191867232322693]"
1859,"[-0.5096124410629272, 1.5164451599121094, 1.1005648374557495, 0.6410917639732361, -0.9896300435066223, 0.5865222811698914, -0.8360999226570129, 0.09872876107692719, -0.9367421865463257, 1.2153280973434448]"
1869,"[-0.11196032911539078, 1.0232404470443726, -0.11607152223587036, -0.47249892354011536, 0.2816438674926758, 0.2907222509384155, 0.37661248445510864, -0.8488285541534424, -0.44419336318969727, 0.06972488015890121]"
1879,"[0.3640083968639374, -0.557476282119751, -0.17574165761470795, -0.7970576286315918, 0.36599621176719666, 0.6862508654594421, 0.47501200437545776, 1.1615320444107056, -1.507768154144287, -0.4635697603225708]"
1889,"[0.33713486790657043, 0.8892632126808167, -0.2843177318572998, -0.28520965576171875, -0.15265347063541412, 0.7702638506889343, -0.6688162684440613, 0.47965511679649353, -1.4700736999511719, 0.26787981390953064]"
1899,"[-1.0373108386993408, 1.9617635011672974, 1.3455548286437988, 0.8586498498916626, -0.8573440909385681, 0.31864529848098755, -1.4729245901107788, -1.0587018728256226, -1.4605638980865479, -1.3182580471038818]"
1909,"[0.044731348752975464, 0.261138916015625, 0.3017636239528656, -0.9333210587501526, -0.04149511829018593, -0.006874809041619301, 0.07436993718147278, 0.07159394770860672, -0.714098334312439, 0.10339314490556717]"
1919,"[-0.43398797512054443, 1.3846039772033691, -0.4676002264022827, -0.044953603297472, 0.031199386343359947, -0.3917078375816345, 0.3523814380168915, 0.11658571660518646, -1.0726264715194702, -0.3565482497215271]"
1929,"[0.6543900370597839, 0.9231701493263245, 0.19808420538902283, -0.16754864156246185, -0.3232108950614929, -0.12262949347496033, 0.11512675881385803, 0.28741592168807983, -1.0848640203475952, 0.1258339285850525]"
1939,"[0.7416683435440063, 0.4372625946998596, 0.4172680079936981, 0.024334263056516647, -0.13109347224235535, -0.039443328976631165, 0.28228825330734253, -0.030555393546819687, -1.5023524761199951, 0.40216487646102905]"
1949,"[0.3602173924446106, 0.7952830195426941, -0.23160581290721893, -0.2647808790206909, -0.4738039970397949, -0.08709115535020828, -0.2211257964372635, 0.14777296781539917, -1.4729512929916382, 0.194012850522995]"
1959,"[0.8845922350883484, 0.0322413295507431, -0.32148048281669617, -0.5834799408912659, 0.14407390356063843, -0.0760471299290657, 0.12838666141033173, 0.0054993703961372375, -1.4001474380493164, -0.18969859182834625]"
1969,"[-0.3988398611545563, 0.4878297448158264, 0.5496001839637756, 0.05795764550566673, 0.5964155793190002, 0.1619616150856018, 0.7811527848243713, -0.330562025308609, -0.6980825662612915, 0.007291193585842848]"
1979,"[-1.1780434846878052, 0.7803516983985901, -0.09542372822761536, 0.2114698439836502, 0.4589180052280426, 0.31603187322616577, 0.8998668789863586, 0.02492489293217659, -0.7522415518760681, -0.07641983777284622]"
1989,"[-0.6917641758918762, 1.6282638311386108, -0.032635219395160675, 0.15785479545593262, -0.188230499625206, 0.6332582235336304, -0.06396464258432388, 0.36260735988616943, -0.08270589262247086, 0.6761596202850342]"
1999,"[-0.8493421673774719, 0.7852939963340759, 0.6187487244606018, -0.19801847636699677, 0.7265996932983398, -0.2268458753824234, -0.18223358690738678, 0.5822204351425171, -0.4945051372051239, 0.2887324094772339]"
2009,"[0.2195122241973877, 0.5375739932060242, -0.0029137744568288326, -0.3527853488922119, 0.626018762588501, -0.3709990084171295, -0.38363295793533325, 0.07188224792480469, -1.0839983224868774, 0.594998836517334]"
2019,"[0.30247077345848083, 0.6575589776039124, 0.3385865390300751, -0.29391273856163025, -0.43940261006355286, -0.13232022523880005, -0.1828300505876541, 0.5074390172958374, -1.388286828994751, 0.3708263337612152]"
2029,"[0.9699974060058594, 0.7787968516349792, 0.23988880217075348, -1.1677695512771606, 0.32471251487731934, 0.3867403566837311, -0.025899386033415794, -0.0214487686753273, -0.4963342845439911, 0.14821414649486542]"
2039,"[0.10774408280849457, 0.06301788240671158, 0.013846777379512787, -0.1704767346382141, -0.0793519839644432, 0.07774274051189423, 0.01898745261132717, 0.12958267331123352, -0.2929295003414154, 0.06566032022237778]"
2049,"[0.16908816993236542, 0.5032291412353516, 0.009762287139892578, -0.7076842188835144, 0.5503422021865845, -0.3191016614437103, 0.029406823217868805, 0.3478204607963562, -1.0332356691360474, -1.2578654289245605]"
2059,"[-0.44412463903427124, 0.7150728702545166, 0.010773091576993465, -0.24742546677589417, -0.6980534195899963, -0.594628632068634, 0.7858233451843262, -0.3186153769493103, -0.9019740223884583, -0.5003413558006287]"
2069,"[0.35299891233444214, 0.690787136554718, -0.33861687779426575, -0.14965912699699402, -0.4489785134792328, 0.5844182372093201, 0.398485004901886, -0.2256031036376953, -1.6615186929702759, -0.6353392601013184]"
2079,"[-0.054476961493492126, 0.6813953518867493, 0.4231131374835968, 0.46070337295532227, 0.7156191468238831, -1.3313474655151367, -0.5955671072006226, -0.2981286644935608, -1.4955244064331055, 0.4124627709388733]"
2089,"[-0.23746547102928162, 0.6736804246902466, 0.13854444026947021, -0.14682592451572418, 0.02936975657939911, -0.4752647280693054, 0.1255781352519989, -0.08705823123455048, -1.13090980052948, -0.34911325573921204]"
2099,"[0.021609237417578697, 0.16858868300914764, 0.5624628663063049, 0.24201081693172455, -0.3196759819984436, -0.5239161849021912, 0.4943394958972931, -0.4316757023334503, -1.6347007751464844, -0.30728083848953247]"
2109,"[-0.43427807092666626, 0.23692956566810608, 0.02263493277132511, -0.6521803736686707, 0.18520088493824005, -0.38606342673301697, 0.7138391733169556, 0.9356877207756042, -0.8165969252586365, 0.2950437366962433]"
2119,"[-0.14717203378677368, 0.4650844931602478, 0.8217487931251526, -0.6691207885742188, 1.0678906440734863, 0.4399561285972595, -0.05754546821117401, -0.2966008186340332, -0.11951092630624771, 0.3311673700809479]"
2129,"[0.3816625475883484, 0.8911074995994568, -0.24353015422821045, -0.3055388629436493, -0.39888763427734375, -0.45796772837638855, -1.1503249406814575, -1.9325231313705444, -1.935571312904358, 0.9084215760231018]"
2139,"[-0.2342366725206375, 0.390370637178421, 0.414135217666626, -0.3474568724632263, 0.28857743740081787, 0.1031835600733757, 0.18595242500305176, 0.3742322623729706, -1.3766132593154907, -0.47193726897239685]"
2149,"[-0.19362622499465942, 0.5417823195457458, 0.8006758689880371, -0.7486609816551208, 1.0875149965286255, 0.536053478717804, -0.22396612167358398, 0.00016106298426166177, -0.2050747126340866, -0.25135117769241333]"
2159,"[-0.21354001760482788, 1.1874406337738037, 0.22079560160636902, 0.18674883246421814, 0.1622035801410675, -0.0076588173396885395, 0.5779693126678467, -0.03408464416861534, -0.8512958288192749, 0.8299349546432495]"
2169,"[-1.0991599559783936, 0.6784719824790955, 0.33890971541404724, -0.5964398980140686, -0.6458579301834106, 0.5222432613372803, 0.2946261465549469, -0.06150899454951286, -0.4813680946826935, -0.5252461433410645]"
2179,"[0.45961689949035645, 0.36932599544525146, -0.3593551516532898, -0.9269984364509583, 0.34684690833091736, -0.42008015513420105, -0.5226625204086304, 0.27054908871650696, -0.9268583655357361, -0.22271090745925903]"
2189,"[0.575941264629364, 0.9518688917160034, -0.6903152465820312, 0.3523652255535126, 0.5196619033813477, -0.17468251287937164, -0.5087990164756775, 0.38686054944992065, -1.6711878776550293, 0.95233154296875]"
2209,"[1.0498900413513184, 0.4966096580028534, 0.8651078939437866, 0.48821282386779785, -1.0669276714324951, -1.319359540939331, -0.5408371686935425, 0.8770411610603333, -1.273913025856018, -0.8976388573646545]"
2219,"[0.11428677290678024, 1.7723859548568726, 0.45390355587005615, -0.16602124273777008, -0.09233371913433075, -0.056637875735759735, -0.9097326993942261, -0.2932344973087311, -1.289239525794983, -1.1600890159606934]"
2239,"[-0.0643591433763504, 0.16287261247634888, -0.10454530268907547, 0.2866707444190979, 0.14816749095916748, 0.3392268419265747, -0.767216145992279, 0.3383884131908417, -2.024545907974243, 0.877069354057312]"
2249,"[-0.3528570830821991, 0.9447539448738098, -0.07865025848150253, -0.8080234527587891, 0.006342779844999313, -0.648829996585846, 0.0563480518758297, 0.26006174087524414, -0.33276858925819397, 0.29357895255088806]"
2259,"[0.1958857625722885, 0.7091882824897766, -0.04777984321117401, -0.6157517433166504, 0.501387894153595, 0.22964699566364288, 0.3650374710559845, -0.6470263600349426, -0.5821053385734558, 0.3029398024082184]"
2269,"[-0.14330507814884186, 0.12389874458312988, -0.3656500279903412, -0.7264214754104614, 0.10859990864992142, 0.004016266670078039, 0.4965672791004181, -0.5510238409042358, -0.7570778727531433, 0.1580902338027954]"
2279,"[0.2608513832092285, 0.5790697336196899, 0.23798547685146332, -0.8555191159248352, 0.7703425884246826, 0.06821004301309586, 0.5004290342330933, -0.608792781829834, -0.26300621032714844, 0.14359284937381744]"
2289,"[0.30979663133621216, 0.7379320859909058, 0.12889274954795837, -0.5570939779281616, -0.3733495771884918, 0.21128420531749725, 0.32658281922340393, 0.7439294457435608, -0.8456544876098633, 0.47025296092033386]"
2299,"[-0.47625869512557983, 0.8955775499343872, -0.6119195818901062, -0.03408597409725189, 0.09334561228752136, -1.7075220346450806, 0.27532759308815, 0.48967963457107544, -1.1100821495056152, -0.32127639651298523]"
2309,"[-0.006308000534772873, 0.10269086062908173, 0.5331533551216125, -0.6976089477539062, -0.21238841116428375, 0.1628221571445465, 0.8638361692428589, 0.8356518745422363, -1.151994228363037, 0.47451159358024597]"
2329,"[-0.22135528922080994, 0.2125081717967987, -0.15681003034114838, -0.8839012384414673, -0.1565745621919632, 0.19379067420959473, 0.1589822620153427, 0.3420593738555908, -1.1508564949035645, 0.42515626549720764]"
2339,"[0.3596245348453522, 0.4028971195220947, -0.9386186599731445, -0.8307547569274902, 1.1315784454345703, 0.3767341077327728, 0.6014009714126587, -0.7066881060600281, -1.0187894105911255, -0.4419446289539337]"
2349,"[0.7015751600265503, 0.7636587023735046, -0.024861348792910576, -0.5452798008918762, -0.1878107488155365, -0.08945583552122116, 0.026690209284424782, 0.3498552143573761, -0.8400562405586243, 0.19981028139591217]"
2359,"[0.08182772994041443, 0.5566098690032959, -0.13864196836948395, -0.6801630258560181, -0.6345345973968506, -0.031064637005329132, -0.19026324152946472, 0.3283216059207916, -1.104642629623413, 0.09467079490423203]"
2369,"[0.9919923543930054, 1.093967318534851, 0.3475114107131958, -0.5218244791030884, 0.01003232505172491, -0.2702522575855255, 0.6288787126541138, -0.10234875977039337, -0.3633304834365845, -0.10549935698509216]"
2379,"[-0.8628500699996948, 0.238949716091156, 0.5077279210090637, -0.5760309100151062, 0.33593109250068665, 0.15041321516036987, 0.49765831232070923, -0.33651626110076904, -0.45293140411376953, -0.33787837624549866]"
2389,"[-0.20358555018901825, 0.8654019832611084, 0.21013706922531128, -0.4647243916988373, -0.3245755732059479, 0.5732674598693848, 0.3074762523174286, -0.38869163393974304, -0.5776534676551819, -0.010276786051690578]"
2399,"[-0.3946619927883148, 0.5180492997169495, -0.1490968018770218, -0.48411282896995544, -0.25234994292259216, 0.04323459044098854, 0.1596384197473526, -0.8354693651199341, -0.8283975124359131, -0.030345559120178223]"
2409,"[-0.7686074376106262, 0.2193298488855362, -0.1253833919763565, -0.354461669921875, -0.1919243186712265, -0.6903222799301147, 0.42814841866493225, -0.20674940943717957, -0.7963061928749084, 0.6194955110549927]"
2419,"[0.5170069932937622, 0.8497071862220764, 0.14967498183250427, -0.4982112646102905, 0.4929673671722412, 0.5059333443641663, 0.7217682600021362, -0.5654417872428894, -0.6993622779846191, 0.4164729714393616]"
2429,"[-0.2315620481967926, 0.9026581048965454, -0.11659027636051178, -0.3700436055660248, -0.013019387610256672, -0.12850798666477203, 0.15016433596611023, -0.46777236461639404, -0.771554172039032, -0.014705129899084568]"
2439,"[0.17125333845615387, 0.8078243136405945, -0.38049939274787903, -0.18706469237804413, -0.06714817136526108, 0.2342727929353714, -0.011608301661908627, 0.5254947543144226, -1.2031848430633545, 0.4861357510089874]"
2449,"[-0.7816193699836731, -0.029735371470451355, 0.43068236112594604, -0.18238092958927155, -0.050528474152088165, 0.8018529415130615, 0.5353646278381348, 0.22549353539943695, -0.5601488947868347, -0.7578893303871155]"
2459,"[-0.6587633490562439, 1.0437085628509521, 0.5526897311210632, 0.7887369990348816, 0.6361237168312073, -0.2716251313686371, 0.6734618544578552, 0.20412492752075195, -1.1588728427886963, 0.44571927189826965]"
2469,"[0.6254655718803406, 0.720818281173706, -0.1540900617837906, -0.8148815631866455, 0.36368444561958313, -0.3473808169364929, 0.4168376922607422, 0.04575160890817642, -0.6142983436584473, 0.03777154162526131]"
2479,"[0.4619472622871399, 1.2518590688705444, 0.5604965090751648, -0.7505182027816772, -0.7383999824523926, 0.8490839004516602, -0.5575941801071167, -1.0712138414382935, -0.08976319432258606, 0.07507660984992981]"
2499,"[0.9791633486747742, 0.8347586393356323, 1.0294381380081177, -0.1753142774105072, -1.0477664470672607, 0.18308626115322113, 0.9953034520149231, -0.41739779710769653, -0.40442022681236267, 0.8944947123527527]"
2509,"[-0.27971911430358887, 1.7550393342971802, 0.19997897744178772, -0.21530479192733765, -0.2635830044746399, 1.0650293827056885, -0.4791339933872223, -0.17074844241142273, -0.7347586750984192, -0.05665756016969681]"
2519,"[0.2748734652996063, 1.6047158241271973, 0.49126479029655457, 0.12955361604690552, 0.05788547173142433, -0.05794442445039749, 0.12253455817699432, -0.4057683050632477, -0.6677648425102234, 0.49624180793762207]"
2529,"[0.16067302227020264, 0.5362093448638916, 0.5027793049812317, -0.00993261393159628, 0.5341523289680481, -0.7482231855392456, 0.298112154006958, 0.1840212047100067, -1.1626613140106201, 0.4165279269218445]"
2539,"[-0.18492084741592407, 0.7863134741783142, -0.17094452679157257, -0.8856710195541382, -0.705811619758606, -0.3139874339103699, 0.04230866581201553, 0.11341175436973572, -0.43139395117759705, 0.3855179250240326]"
2549,"[0.34820500016212463, 0.4347046911716461, 0.30966830253601074, -0.9329727292060852, 0.21529024839401245, 0.10044722259044647, -0.5238528251647949, -0.33974504470825195, -0.3280191421508789, -0.5551684498786926]"
2559,"[0.5211672782897949, 0.14210821688175201, -0.9068616628646851, -0.9032433032989502, 0.03294534608721733, -0.14739549160003662, -0.3062845766544342, -1.205540418624878, -0.8881046772003174, -0.21782733500003815]"
2569,"[-0.23476557433605194, 1.7327371835708618, -0.23935376107692719, -0.48094695806503296, 0.8867878913879395, -0.34535738825798035, -0.43271660804748535, -1.3032023906707764, -0.6483983993530273, 1.4066638946533203]"
2579,"[1.0106004476547241, 0.9212112426757812, 0.6902741193771362, -1.0033724308013916, -0.15113970637321472, -0.16119086742401123, -0.13171923160552979, 1.1128616333007812, -0.4384251832962036, -0.47313204407691956]"
2589,"[-0.28773972392082214, 0.33251383900642395, -0.6825764775276184, -0.32613250613212585, 0.5576598048210144, 1.0824521780014038, 0.13398829102516174, 0.017699575051665306, -1.2771130800247192, 0.529717206954956]"
2599,"[0.6434584856033325, 0.8057038187980652, 0.15698949992656708, -0.5432508587837219, -0.027201155200600624, 0.07388678193092346, 0.8688303232192993, 0.6270779371261597, -0.6837062239646912, 0.6226389408111572]"
2609,"[0.2856367826461792, 0.9468742609024048, -0.11271031945943832, -0.7210649251937866, -0.34251144528388977, 0.2574585974216461, -0.610949695110321, 0.35385996103286743, -1.2942394018173218, -0.31547272205352783]"
2619,"[0.1468493491411209, 0.46884027123451233, 0.18908342719078064, -0.46166738867759705, -0.0359237864613533, -0.1045655831694603, 0.22901254892349243, -0.029820820316672325, -0.7241277098655701, 0.08319521695375443]"
2629,"[0.000752832624129951, 0.9746024012565613, -0.3630297780036926, -0.6098395586013794, 0.2543312907218933, -0.5026064515113831, -0.36395180225372314, 0.04489234834909439, -0.6792938709259033, -0.397302508354187]"
2639,"[0.49302762746810913, 0.7946619987487793, -0.2241571843624115, -0.41026997566223145, 0.9379431009292603, -0.2677636742591858, 0.6520835161209106, 0.09138818830251694, -0.8543888926506042, 0.09922447800636292]"
2649,"[0.8872079253196716, 1.3967204093933105, -0.02229919657111168, 0.36307576298713684, 0.9572504162788391, -1.4453706741333008, 0.2587675452232361, 0.06083039939403534, -0.9441800713539124, 0.22373037040233612]"
2659,"[-0.42853835225105286, 0.30112317204475403, -0.3743375539779663, -1.3276153802871704, 0.027144446969032288, -0.4274226427078247, 0.5494236946105957, 1.0008317232131958, -0.4917497932910919, -0.7039174437522888]"
2669,"[0.30440565943717957, 0.8175033330917358, 0.13138753175735474, 0.05943853035569191, 0.1544106900691986, -0.8660542964935303, -0.7620706558227539, -0.2755174934864044, -1.3306437730789185, 0.2779594957828522]"
2679,"[1.3327016830444336, -1.7593035697937012, 0.7639259696006775, 0.11397168785333633, -0.34023749828338623, -0.020802611485123634, 0.6829444169998169, 0.43519681692123413, -1.2681646347045898, 1.0541775226593018]"
2689,"[1.4218456745147705, 0.7690545916557312, 0.2744769752025604, -0.9289560914039612, 0.1320786476135254, -0.19170033931732178, 0.9552625417709351, 0.23593875765800476, -0.4141111969947815, -0.8852996826171875]"
2699,"[0.07733790576457977, 0.7275663614273071, 0.25916191935539246, -0.5234942436218262, 0.15130235254764557, -0.5348871350288391, 0.48028939962387085, 0.051438771188259125, -0.4114114046096802, 0.34753283858299255]"
2709,"[-0.3370800316333771, 0.7423008680343628, 0.16867046058177948, -0.5764865279197693, -0.5587261915206909, 0.09794845432043076, 0.008119398728013039, 0.25904613733291626, -0.7515371441841125, -0.36234763264656067]"
2719,"[0.18046528100967407, 0.6376909613609314, 0.45781731605529785, -0.794456422328949, 0.44427716732025146, 0.3121047019958496, -0.3634032607078552, -0.5751734972000122, -0.34822219610214233, -0.1452273279428482]"
2729,"[0.10579609125852585, 1.024153709411621, 0.08626452833414078, -0.07618674635887146, -0.129446879029274, 0.176201730966568, 0.06540289521217346, 0.43683743476867676, -1.125268816947937, 0.5177924036979675]"
