id,features
3507,"[-0.08543378114700317, 0.16807274520397186, 0.6127645969390869, -1.134497880935669, -0.13557486236095428, -0.23772189021110535, 0.5248968005180359, 0.8237443566322327, -2.5590827465057373, 0.6076511740684509]"
3517,"[-0.6856200695037842, 0.03800767660140991, 0.7615999579429626, -2.305783987045288, -0.11886177211999893, -0.8037524223327637, 0.6007974743843079, 0.4629800617694855, -1.823447346687317, 0.3334892690181732]"
3527,"[-1.0254548788070679, -0.4195370376110077, 0.8464081883430481, -2.098806381225586, 0.41551628708839417, 0.11982496082782745, 1.3960168361663818, -0.20092883706092834, -2.2354490756988525, 0.5966208577156067]"
3537,"[-1.6641509532928467, 0.2060060352087021, 0.939166247844696, -2.352532386779785, 0.6904723048210144, -0.44289204478263855, 0.5657950639724731, -0.14482130110263824, -0.8864802122116089, 1.2725915908813477]"
3547,"[0.30740970373153687, 1.2525616884231567, 0.759971022605896, -0.566198468208313, 0.05706726759672165, -0.5656049251556396, 0.3404432237148285, 0.3742768466472626, -2.226672410964966, 0.14912055432796478]"
3557,"[-0.5595611929893494, 0.974143385887146, 0.5050573945045471, -2.0583434104919434, 0.0049787298776209354, -0.6443859934806824, 0.7095011472702026, 1.1793484687805176, -1.850250244140625, 0.39956992864608765]"
3567,"[-0.8194390535354614, 0.45212942361831665, 0.7962220907211304, -1.6723662614822388, 0.044384509325027466, -0.8762240409851074, -0.061430104076862335, 0.0199574064463377, -1.847141146659851, 1.5770341157913208]"
3577,"[-0.9839110374450684, -0.5527110695838928, 0.5953489542007446, -1.3730175495147705, -0.7900710105895996, -0.6314913034439087, 0.5061243772506714, -1.6171714067459106, -2.77518367767334, -0.44229984283447266]"
3587,"[-1.4054416418075562, 2.3665146827697754, 0.9252069592475891, -1.4638444185256958, 1.4665881395339966, -1.358002781867981, 0.7031810283660889, -0.22065842151641846, -2.074923038482666, 0.25991591811180115]"
3597,"[0.19129738211631775, 1.3195246458053589, 0.3639054596424103, -1.3288418054580688, 0.1512768715620041, -1.291322112083435, 0.2120998501777649, -0.0779419019818306, -2.4505906105041504, 0.23707719147205353]"
3607,"[0.1402418315410614, 0.2538547217845917, 0.6169406771659851, -1.752609133720398, -0.09124799817800522, -0.7615494132041931, -0.4588980972766876, -0.4009486436843872, -2.369009256362915, 0.7997387051582336]"
3617,"[-0.241339311003685, 0.19556789100170135, 0.9978014826774597, -0.7895138263702393, 0.20261146128177643, -1.5845310688018799, -0.37994709610939026, 1.0088133811950684, -0.7939930558204651, 3.008800983428955]"
3627,"[-0.9144614934921265, 2.726930618286133, 0.19575189054012299, -0.18661069869995117, -0.4484941065311432, 0.7086745500564575, 0.41692256927490234, 0.3407655656337738, -1.9805934429168701, 0.5955649614334106]"
3637,"[-0.14300447702407837, 0.5522460341453552, 1.5869033336639404, -1.1349740028381348, -0.14922471344470978, -0.4813438951969147, 0.40393123030662537, 0.7706460356712341, -1.6167367696762085, 0.9030582308769226]"
3647,"[0.2232847809791565, 0.8547771573066711, 0.8303012847900391, -1.5184736251831055, -0.4728682339191437, 0.2546549141407013, -0.16467364132404327, 0.624500036239624, -1.7831202745437622, 1.0680077075958252]"
3657,"[-1.252000093460083, 1.7204307317733765, 1.0347561836242676, -1.5729113817214966, -1.3362542390823364, 0.07740878313779831, 0.006930010858923197, 0.023452715948224068, -1.8592782020568848, 1.0237855911254883]"
3667,"[-0.13570138812065125, 1.7978767156600952, -0.2552097737789154, -1.348809838294983, -0.673103392124176, 0.580747127532959, 2.6170661449432373, 0.06900596618652344, -1.372363567352295, 0.20501281321048737]"
3677,"[-0.4609416723251343, 1.0188297033309937, 1.0868510007858276, -1.8217320442199707, 0.4627382457256317, 0.20474709570407867, 0.4234464466571808, -0.37557631731033325, -2.6557934284210205, 0.10399481654167175]"
3687,"[-0.026659242808818817, 0.37920501828193665, 0.052430205047130585, -0.6534954905509949, -0.5917611122131348, -0.3252892792224884, 1.2537463903427124, -0.5005064606666565, -2.3569157123565674, 0.4695887565612793]"
3697,"[-1.5801045894622803, 0.8749927282333374, 1.8289157152175903, -1.708946704864502, -0.2517196536064148, -0.7029565572738647, 0.014595442451536655, -0.8871439695358276, -2.1942248344421387, 0.6508864760398865]"
3707,"[-1.4203975200653076, 0.6338604688644409, 0.2549770474433899, -2.765326499938965, -0.2412005513906479, 0.37784478068351746, 1.005135178565979, 0.04608473926782608, -1.571062684059143, 0.7593659162521362]"
3717,"[-0.38944587111473083, 0.9636436700820923, 0.8153585195541382, -2.2849137783050537, -0.08953320980072021, -1.1487083435058594, 0.5425824522972107, 0.261059433221817, -1.564924716949463, 0.18176822364330292]"
3727,"[-0.02544897235929966, 0.6735995411872864, 0.8697940111160278, -1.4340933561325073, -0.3161039650440216, 0.05645397678017616, 0.19220605492591858, 0.3158397078514099, -1.9173839092254639, 1.2176508903503418]"
3737,"[-0.31977367401123047, 1.1014350652694702, 0.7586742043495178, -1.8331300020217896, -0.18250873684883118, -0.6095777750015259, 0.6851308345794678, -0.0250411294400692, -1.9004627466201782, 0.4760166108608246]"
3747,"[0.010400188155472279, 1.5935434103012085, 0.7389196753501892, -2.054738998413086, 0.16508451104164124, -0.7575733661651611, 0.6998542547225952, -0.6010112762451172, -1.8513307571411133, 0.6652145385742188]"
3757,"[-0.09767870604991913, 0.7834558486938477, 0.7651013135910034, -2.067545175552368, -0.03925510123372078, -0.23388494551181793, 0.44515466690063477, -0.37941494584083557, -2.388852596282959, 0.5767197012901306]"
3767,"[1.0046395063400269, 0.6295959949493408, -0.6077685356140137, -1.85882568359375, -0.1700485348701477, -0.4667992889881134, 0.0909603014588356, -0.28006815910339355, -1.7149232625961304, 0.13186456263065338]"
3777,"[0.22403660416603088, 0.2750321328639984, 0.48559439182281494, -1.0574243068695068, -0.23886904120445251, -1.053146481513977, 0.5758848786354065, 0.6249731779098511, -2.275796413421631, 0.06456434726715088]"
3787,"[1.13687264919281, 0.23886613547801971, 0.6563378572463989, -2.909543037414551, -0.1516721546649933, 0.5174925327301025, -0.5903542637825012, -0.1065504178404808, -2.035891056060791, 0.27151018381118774]"
3797,"[1.5799959897994995, 0.10123656690120697, 0.05630800127983093, -0.7805771231651306, -0.5552207231521606, -1.8445863723754883, -0.36762750148773193, 1.3114811182022095, -2.0781524181365967, -1.693914532661438]"
3807,"[0.35187429189682007, 1.054506778717041, 1.000842809677124, -1.8964340686798096, -0.1935904324054718, -0.1753288209438324, 0.5185547471046448, -0.05804983898997307, -1.9303152561187744, 0.6570923924446106]"
3817,"[-0.3070627450942993, 0.03297259658575058, 0.2867632806301117, -1.4593006372451782, -0.49544772505760193, -0.17022980749607086, 0.5421255826950073, -1.0185248851776123, -1.9328761100769043, 1.6180789470672607]"
3827,"[-0.5102724432945251, 1.0036146640777588, 0.5881434679031372, -2.0418481826782227, -0.48265042901039124, 0.2285592406988144, -0.6654396057128906, -0.12364121526479721, -1.8059111833572388, 1.491835594177246]"
3837,"[-0.00016555657202843577, 0.4393482506275177, 0.2328900694847107, -0.9398671984672546, -0.4833657443523407, -0.3688027858734131, 0.9184867143630981, 0.23571781814098358, -2.405245304107666, 0.8682904243469238]"
3847,"[-0.08805295825004578, 0.4191895127296448, 0.8316570520401001, -1.3679966926574707, -0.10204069316387177, -0.08142497390508652, -0.042158450931310654, 0.3882055878639221, -1.6996082067489624, 0.6909787058830261]"
3857,"[-1.0528504848480225, 0.1594231128692627, 2.0998945236206055, -2.3767566680908203, -0.5068713426589966, -1.1189624071121216, 1.0961918830871582, 0.37808871269226074, -0.6358646750450134, 1.2920728921890259]"
3867,"[0.06456802040338516, 0.6364665031433105, 0.024996299296617508, -1.9049994945526123, -0.6473831534385681, -1.336574912071228, 0.2580854594707489, 0.4010274410247803, -2.1715734004974365, 0.5642930865287781]"
3877,"[1.2148663997650146, 1.1491137742996216, 0.30504748225212097, -0.7801021337509155, -1.271601915359497, -0.9332762360572815, 0.5065615773200989, 0.0134711479768157, -1.8960975408554077, 0.7494436502456665]"
3887,"[0.7659125328063965, 0.9164284467697144, 0.6241539120674133, -1.3045859336853027, -0.20044495165348053, -0.2567170262336731, 0.291955828666687, 0.589107871055603, -1.895715355873108, 0.26784682273864746]"
3897,"[0.7313317656517029, 1.4722447395324707, 1.5769091844558716, -1.3327515125274658, 1.1281605958938599, 0.5913829803466797, -0.6070740818977356, 0.3202798068523407, -2.3723483085632324, -0.09684857726097107]"
3907,"[0.08942423015832901, -0.20792485773563385, -0.15456488728523254, -1.9991037845611572, -0.9495522975921631, -0.83489590883255, 0.4460970163345337, -0.2545727789402008, -2.5123095512390137, 0.07259764522314072]"
3917,"[0.19278790056705475, 1.0833808183670044, 0.04385170713067055, -1.9843984842300415, -1.0033724308013916, -0.4818476736545563, -0.013011138886213303, 0.20041273534297943, -1.8187814950942993, 0.5116876363754272]"
3927,"[-0.4566159248352051, 0.5180306434631348, -0.0139175308868289, -2.024729013442993, -0.2633956968784332, -0.3201087713241577, 0.037188369780778885, -0.4682944118976593, -2.585655450820923, 0.3269316256046295]"
3937,"[0.7188066840171814, 1.353093147277832, 0.8915022015571594, -1.746046543121338, 0.4864576756954193, -0.4625752568244934, -0.19017444550991058, -0.2207525223493576, -2.466312885284424, 0.2661486864089966]"
3947,"[-0.3852798342704773, 1.4150235652923584, 0.8971160054206848, -1.3820083141326904, 0.38546881079673767, -0.30906686186790466, 0.6348540782928467, 0.5167754888534546, -2.2120909690856934, 0.46475884318351746]"
3957,"[-0.11238604784011841, 0.7220450639724731, 1.11094331741333, -1.534326195716858, -0.47522348165512085, -0.503669261932373, 0.604008138179779, -0.17409656941890717, -2.2508974075317383, 0.9008480310440063]"
3967,"[0.07177288085222244, 0.21844646334648132, 0.47884514927864075, -1.544482946395874, -0.5343822240829468, 0.027450675144791603, 0.21244843304157257, 0.5870814323425293, -1.6742987632751465, 0.17968107759952545]"
3977,"[0.010023710317909718, 0.33177828788757324, 0.8647138476371765, -1.8777390718460083, -0.773809552192688, -0.4414764642715454, 0.992985188961029, 1.0123627185821533, -1.1699262857437134, 0.792628288269043]"
3987,"[-0.23942001163959503, 0.5431965589523315, 0.36345982551574707, -2.3907923698425293, 0.2647286653518677, 0.16929180920124054, 0.28417497873306274, 0.5021086931228638, -1.4630024433135986, -0.22211581468582153]"
3997,"[-0.5730956792831421, 1.1668975353240967, 1.8417928218841553, -1.654237151145935, 0.504385232925415, -1.199315071105957, -0.3420177400112152, -0.6163070201873779, -1.6409425735473633, 0.22835402190685272]"
4007,"[-0.031169548630714417, 0.37259334325790405, 0.7305211424827576, -1.5652934312820435, -0.34310024976730347, -0.559270441532135, 0.5565093159675598, 0.25019916892051697, -1.6283644437789917, 0.6785138249397278]"
4017,"[-0.43899640440940857, 0.3221498727798462, -0.7288132905960083, -1.9567790031433105, 0.20915193855762482, 1.662219524383545, 0.5605223774909973, 0.8091315627098083, -2.223433017730713, 0.7831092476844788]"
4027,"[-0.00726638687774539, 0.7703616619110107, 1.0611611604690552, -0.7820450067520142, 0.1318361908197403, -0.5825578570365906, 0.1132434532046318, 0.24181120097637177, -2.7097935676574707, 0.6425438523292542]"
4037,"[0.44290784001350403, 0.771207332611084, -0.7718501091003418, -1.3003997802734375, -1.5445173978805542, 0.3977215886116028, -0.764031708240509, -0.2661713659763336, -2.3453612327575684, -0.3941763937473297]"
4047,"[-1.0618501901626587, 1.0998716354370117, 1.0952253341674805, -2.560152292251587, 0.579140305519104, -0.3373163938522339, -0.3897816836833954, -0.3354133367538452, -1.2990245819091797, 1.5357141494750977]"
4057,"[0.7725639343261719, 0.6234623193740845, 0.35759279131889343, -1.6804126501083374, -0.9081793427467346, -1.1094470024108887, -0.5792070627212524, -0.8985317945480347, -1.9306719303131104, 0.8077453374862671]"
4067,"[0.44342055916786194, 0.40651804208755493, 1.0429654121398926, -1.3143527507781982, -0.9079543352127075, -0.3638560175895691, 1.37079656124115, 0.28957951068878174, -1.6998920440673828, 0.43565234541893005]"
4077,"[0.011909948661923409, 1.0387276411056519, 1.0030039548873901, -2.1113944053649902, -0.28671830892562866, -0.7748690843582153, -0.041881680488586426, -0.123531274497509, -1.849061131477356, -0.024025555700063705]"
4087,"[-0.795985221862793, 0.5384100079536438, 0.6298500895500183, -1.3476983308792114, 0.11914075911045074, 0.1346452236175537, 0.420428067445755, 0.3568089008331299, -1.9473317861557007, 0.9015136361122131]"
4097,"[-0.6815603971481323, -0.019472366198897362, 0.8878403902053833, -1.5061430931091309, -0.8724567294120789, 0.09600122272968292, 1.3198182582855225, -0.3605114221572876, -2.112800359725952, 1.1049866676330566]"
4107,"[-0.04626718536019325, 1.4064874649047852, 0.8320378661155701, -1.5761213302612305, 0.30174094438552856, -0.30475491285324097, -0.013810567557811737, 0.7743125557899475, -2.2599258422851562, 0.6042664051055908]"
4117,"[-0.6627503633499146, 1.1701059341430664, 0.9278709292411804, -2.1784427165985107, 0.15461483597755432, -0.3897559642791748, 0.4187033176422119, 0.37582388520240784, -2.0241146087646484, 0.6326751708984375]"
4127,"[-0.12793201208114624, 1.1546365022659302, 1.0241343975067139, -2.071655035018921, -0.5065236687660217, -1.1077693700790405, -0.20255891978740692, -0.2456902414560318, -1.9155726432800293, -0.6555289626121521]"
4137,"[0.6085024476051331, 0.4427194595336914, 0.8996716141700745, -1.6498774290084839, -0.5099661946296692, -0.4108390808105469, 0.20571371912956238, 0.9495700001716614, -1.714218258857727, 1.32920241355896]"
4147,"[-0.35749414563179016, 1.8784856796264648, 0.810095489025116, -2.231834650039673, -0.07627227902412415, -0.5409654378890991, 0.4075068235397339, 0.3923538625240326, -1.8649245500564575, 0.4405129551887512]"
4157,"[0.1234751045703888, 1.0222671031951904, 0.5135194659233093, -0.6966582536697388, -0.25105130672454834, 0.09944082051515579, 0.11442327499389648, 0.08204709738492966, -2.1232852935791016, 1.439319372177124]"
4167,"[0.20161421597003937, 0.7646201848983765, 0.35820916295051575, -1.2039841413497925, 0.4223247468471527, -0.1945846825838089, 0.315848171710968, 0.712353527545929, -2.2604966163635254, 0.6757098436355591]"
4177,"[-0.2714124321937561, 1.2200947999954224, 1.0941405296325684, -1.992248296737671, 0.034755460917949677, -0.5158859491348267, 0.746675431728363, 0.5208479166030884, -1.7540700435638428, 0.813284158706665]"
4187,"[0.8326537609100342, 0.5025762319564819, -0.696843147277832, -1.38065505027771, -0.6889809966087341, 0.5254411101341248, 0.4108313024044037, -0.36655178666114807, -2.5346734523773193, 0.854744553565979]"
4197,"[0.29293662309646606, 1.1005381345748901, 0.5174100995063782, -2.5827279090881348, -0.5735135078430176, -1.0340008735656738, -0.11179344356060028, -0.7221548557281494, -1.7635966539382935, -0.024055367335677147]"
4207,"[0.21987572312355042, 0.9633461236953735, 0.8678942918777466, -2.199126720428467, -0.21140360832214355, -0.2325131595134735, 0.28287339210510254, 0.00938642118126154, -2.2983202934265137, 0.8075897097587585]"
4217,"[-1.0020232200622559, 1.0639994144439697, 0.7401387691497803, -2.40929913520813, 0.1998174786567688, -0.2571290135383606, 0.21973539888858795, -0.12622366845607758, -1.8072351217269897, 0.8667415976524353]"
4227,"[0.4679219424724579, -0.0311997439712286, 1.5124332904815674, -1.5167821645736694, -0.5097261071205139, -0.8557436466217041, -0.03784199804067612, -0.09761752188205719, -1.9681202173233032, 1.2980881929397583]"
4237,"[-0.43522050976753235, 0.8267802000045776, 1.1313577890396118, -2.003852367401123, -0.1108650416135788, -0.3031003177165985, -0.013889077119529247, -0.23084799945354462, -1.7227085828781128, 1.1974010467529297]"
4247,"[-0.8790081143379211, 0.36278045177459717, 0.7901426553726196, -1.6974387168884277, -0.15407255291938782, -1.0421357154846191, -0.28422242403030396, -0.49750959873199463, -2.0722548961639404, 0.3947233557701111]"
4257,"[-0.16642744839191437, 0.22076167166233063, 0.16765572130680084, -1.3124454021453857, -0.5687093734741211, -0.312629759311676, -0.04787973687052727, -0.5164101719856262, -2.541928768157959, 0.6671624183654785]"
4267,"[1.244239091873169, 0.2953852117061615, 1.4670051336288452, -2.21075701713562, 0.7729006409645081, -0.6588541269302368, 1.1382813453674316, 0.6812165379524231, -0.6254711151123047, 1.2224903106689453]"
4277,"[-0.22902433574199677, 1.2868471145629883, 0.7929123044013977, -1.901808261871338, 0.03794226050376892, -0.3475008010864258, 0.5961270332336426, -0.031569093465805054, -2.249882459640503, 0.9454038739204407]"
4287,"[-0.6365572214126587, 0.9225488305091858, 0.7878466844558716, -1.7883286476135254, 0.35203930735588074, -0.4928203523159027, -0.47942695021629333, -0.4422539174556732, -2.1802730560302734, 1.131756067276001]"
4297,"[1.1603240966796875, 0.3875277638435364, 0.5234872698783875, -1.3021793365478516, -0.5265724658966064, -0.7745251059532166, 0.25603070855140686, 0.6579615473747253, -1.9245193004608154, 1.328346848487854]"
4307,"[0.7509057521820068, 0.3813491761684418, 0.04580482095479965, -1.8951469659805298, -1.5246111154556274, -0.2063947319984436, -0.3501355051994324, 1.0516830682754517, -2.044246196746826, -0.0788387730717659]"
4317,"[-0.07952086627483368, 0.26316148042678833, 1.3437193632125854, -0.6283003687858582, -0.12878412008285522, 0.5303153991699219, 0.17469102144241333, 1.4531625509262085, -2.079529285430908, 1.2155325412750244]"
4327,"[0.22702401876449585, 1.1792891025543213, 0.47748586535453796, -1.9252824783325195, 0.13132716715335846, -0.6384416818618774, 0.2618080973625183, -0.14508600533008575, -2.072946071624756, 1.1072142124176025]"
4337,"[-0.7903903722763062, 1.0052928924560547, 1.4161840677261353, -1.953186273574829, 0.6491204500198364, 0.3197908401489258, -0.08528835326433182, 0.22675730288028717, -2.003375768661499, 1.2890331745147705]"
4347,"[-0.34231439232826233, 0.8620598316192627, 0.7617577910423279, -2.1594879627227783, 0.2821190655231476, -0.30371904373168945, 0.3148247301578522, 0.008610700257122517, -1.6171714067459106, 0.6502105593681335]"
4357,"[-0.6417344212532043, 0.8102200627326965, 0.8811845183372498, -1.9074369668960571, -0.14778533577919006, -0.029893960803747177, 0.37588879466056824, -1.202364206314087, -2.4098494052886963, -0.11681016534566879]"
4367,"[-0.28649428486824036, 1.1976432800292969, 0.7736121416091919, -1.4705982208251953, -0.2812630832195282, -0.4437553286552429, 0.7973366379737854, -0.25519439578056335, -1.716572642326355, 0.6555889248847961]"
4377,"[-0.640903651714325, 0.8222631812095642, 1.3431079387664795, -1.6606640815734863, 0.21239133179187775, -0.28579050302505493, -0.02219611033797264, -1.0550459623336792, -2.1476972103118896, 0.9481591582298279]"
4387,"[0.25318169593811035, 0.3275473117828369, 0.8074612021446228, -1.5232789516448975, 0.45954471826553345, -0.02569444291293621, 0.741888165473938, -0.18664905428886414, -2.023465871810913, -0.26388415694236755]"
4397,"[-1.0843405723571777, 0.4451802968978882, 0.5680031180381775, -1.3718397617340088, -0.7118237614631653, -0.2841039001941681, 0.08126819133758545, 0.2740909159183502, -2.8322806358337402, 0.6920162439346313]"
4407,"[-0.02387751266360283, 0.19191621243953705, -0.02492365799844265, -2.0590834617614746, -0.5739845633506775, -0.011918231844902039, 1.1773793697357178, 0.18998993933200836, -1.7587740421295166, 0.7101282477378845]"
4417,"[0.41582202911376953, 0.2800237536430359, 1.197464942932129, -1.8564705848693848, 0.003228351939469576, -0.380924791097641, 0.5870238542556763, 0.5029010772705078, -2.144991159439087, 0.5252025723457336]"
4427,"[-1.0947229862213135, -0.8480812907218933, -0.619509220123291, -2.931138038635254, -2.6146788597106934, -1.2105752229690552, 0.17730815708637238, 1.9888200759887695, -0.4819878339767456, 0.8876546621322632]"
4437,"[0.3707227110862732, -0.2811181843280792, 0.33170637488365173, -1.472110390663147, -0.029299339279532433, -1.3482227325439453, 0.08544819802045822, -1.2598717212677002, -1.9409853219985962, 0.5927608609199524]"
4447,"[0.35299378633499146, 1.1997151374816895, 0.9198887944221497, -0.8491275310516357, -0.19593143463134766, -0.21599410474300385, 0.39623022079467773, 0.5817279815673828, -1.6379191875457764, 0.5269402861595154]"
4457,"[0.5361097455024719, 1.0241039991378784, 0.8569565415382385, -1.080196499824524, -0.07354684919118881, -0.3404974043369293, 0.7893945574760437, 0.6153664588928223, -1.9510977268218994, 1.1517212390899658]"
4467,"[0.15929605066776276, 1.128975749015808, 0.6954725384712219, -1.3317546844482422, 0.08705604076385498, -0.6291497349739075, 0.529626727104187, 0.16866141557693481, -1.8613054752349854, -0.10714921355247498]"
4477,"[0.21751633286476135, 0.5847461819648743, 0.3451647460460663, -1.2662510871887207, 0.02630014531314373, -0.8248121738433838, 0.16028296947479248, -0.5562847852706909, -2.3948557376861572, 0.504646897315979]"
4487,"[-1.4608103036880493, -0.5376654267311096, 0.8401942849159241, -2.758228302001953, 0.08471383899450302, -0.6981154680252075, -0.22302666306495667, 0.30237892270088196, -1.5614686012268066, 0.6579260230064392]"
4497,"[0.26433902978897095, 1.042938470840454, 0.46719425916671753, -1.7640056610107422, -0.2056063413619995, -0.6521903276443481, -0.05529266595840454, 0.5206807851791382, -2.0994224548339844, 0.9172343015670776]"
4507,"[-1.073885202407837, 1.6076186895370483, 0.6339930295944214, -1.7619396448135376, -0.10752905160188675, -0.6184855699539185, 0.2680704593658447, 0.47082534432411194, -2.3322677612304688, 0.4984183609485626]"
4517,"[0.20221677422523499, 0.5882126688957214, 0.5315936803817749, -1.8984744548797607, -0.17635977268218994, 0.1387518048286438, 0.9107174873352051, 0.7816932797431946, -1.5930808782577515, 0.16800262033939362]"
4527,"[-0.8366039395332336, -0.11030767858028412, -0.06937330961227417, -3.1785926818847656, 0.03878592327237129, -0.09892021119594574, 0.9484860897064209, 1.0606892108917236, -1.5618274211883545, 0.8876120448112488]"
4537,"[-0.5929045081138611, 1.1831557750701904, -0.5074666142463684, -1.1690229177474976, -0.6806857585906982, 0.03227599710226059, 0.4263189435005188, -0.17201875150203705, -2.567331552505493, 0.9629908800125122]"
4547,"[0.05659194663167, 0.15254898369312286, -0.3036886155605316, -1.4646867513656616, -1.6631519794464111, -1.5391249656677246, 0.5600625276565552, -0.0015033166855573654, -1.7187387943267822, 0.356142520904541]"
4557,"[0.45236098766326904, 1.5500226020812988, -0.1521584838628769, -0.4881049692630768, -0.6276064515113831, -0.22885647416114807, 0.5593765377998352, 0.6660945415496826, -2.0232861042022705, -0.2658270299434662]"
4567,"[0.087318055331707, 1.4350035190582275, 0.46999478340148926, -1.743957281112671, 0.5970003604888916, -0.01241608802229166, -0.11846345663070679, 1.2539669275283813, -1.7976433038711548, 0.5849196314811707]"
4577,"[-0.051896803081035614, 0.8875831961631775, 0.8490445017814636, -1.4773627519607544, 0.02085651457309723, -0.6381969451904297, 0.12484792619943619, -0.2172035574913025, -1.7014968395233154, 0.2839817702770233]"
4587,"[1.785161018371582, -0.02772701345384121, 1.0930900573730469, -1.5540719032287598, -0.8371041417121887, 0.3897540867328644, 0.4029231369495392, -1.0258958339691162, -1.1004289388656616, 1.3389967679977417]"
4597,"[1.0968437194824219, -0.36462321877479553, 0.5736244320869446, -2.658395290374756, -0.021739453077316284, -1.0038591623306274, 0.2857544422149658, -2.485233783721924, -0.7251179218292236, 1.5149476528167725]"
4607,"[0.31109145283699036, 0.8863610625267029, 0.6146365404129028, -1.485914945602417, -0.19396479427814484, -0.06067461520433426, 0.41376808285713196, 0.5575177669525146, -2.141530990600586, 0.670064389705658]"
4617,"[0.16723203659057617, 0.446737676858902, 0.662852942943573, -1.7375041246414185, 0.17832890152931213, -1.0082664489746094, 0.583881676197052, -1.1344069242477417, -1.7053163051605225, 0.10926207900047302]"
4627,"[0.12256256490945816, 0.914059042930603, 1.404731273651123, -0.9768542051315308, 0.1559162586927414, -1.398285984992981, 0.4483236074447632, 0.13515974581241608, -2.07027006149292, 0.91396564245224]"
4637,"[0.37167438864707947, 0.48815053701400757, 0.023303883150219917, -2.124972343444824, -0.2195984274148941, -0.4284317195415497, 0.42217764258384705, -0.7464409470558167, -2.1156818866729736, 0.6253826022148132]"
4647,"[0.25970178842544556, 1.2043060064315796, -0.37474676966667175, -0.9010191559791565, -0.08237823843955994, 0.033202871680259705, 0.5206885933876038, 0.31311851739883423, -1.794427752494812, 1.3635555505752563]"
4657,"[0.1880432814359665, 1.1317455768585205, 0.17264221608638763, -1.3954176902770996, 1.344557762145996, -1.3653666973114014, 0.3535084128379822, 0.8626641631126404, -2.3415942192077637, -0.20234443247318268]"
4667,"[0.9108044505119324, -0.2275732308626175, 0.43880191445350647, -0.6738190054893494, 0.3419577479362488, -0.6300053000450134, 1.2833735942840576, 0.7733852863311768, -2.564765691757202, 0.5174268484115601]"
4677,"[0.6165398955345154, 1.1563173532485962, -0.18889522552490234, -1.6287877559661865, -0.5638328790664673, -0.12568582594394684, -0.031980324536561966, -0.44284531474113464, -2.3534069061279297, 1.2253347635269165]"
4687,"[0.2104310393333435, 0.21751084923744202, 0.4585891366004944, -1.6243990659713745, 0.015698280185461044, -0.9931224584579468, -0.008391068316996098, -0.13315066695213318, -2.6817514896392822, 0.4003466069698334]"
4697,"[-0.28051474690437317, 1.9546822309494019, 0.31768137216567993, -2.4530203342437744, 0.0978018194437027, 0.025868283584713936, 0.8658166527748108, -0.5872659087181091, -1.6415579319000244, 0.15529239177703857]"
4707,"[-0.5279158353805542, 1.7538158893585205, 0.5808867812156677, -1.8016042709350586, -0.3591364622116089, 1.268025517463684, 1.6147692203521729, 0.3076302409172058, -0.8152225613594055, -0.08248093724250793]"
4717,"[0.06910326331853867, 1.1543160676956177, 0.26890769600868225, -1.5784233808517456, -0.5622816681861877, -0.4059707224369049, 0.2094104140996933, -0.2293185144662857, -2.0600662231445312, 0.6345893144607544]"
4727,"[0.043353889137506485, 0.9820382595062256, 0.8935850858688354, -1.4237539768218994, -0.8940969109535217, -0.6069368720054626, 0.03749029338359833, -0.6169084310531616, -2.078155040740967, 0.6823403239250183]"
4737,"[1.2050882577896118, 0.795275866985321, 0.23879732191562653, -1.3604087829589844, 0.2564511001110077, -0.8432646989822388, 0.4556988477706909, 1.2700058221817017, -1.7960641384124756, 1.0796791315078735]"
4747,"[0.17979025840759277, 0.6620261669158936, 1.054449200630188, -1.6343165636062622, -0.12412387877702713, -0.6512311100959778, 0.2739831507205963, -0.24941638112068176, -2.280672550201416, 0.11094589531421661]"
4757,"[0.8564848303794861, 1.508339762687683, 0.8846637010574341, -1.4048856496810913, -0.6878049969673157, -0.7872400283813477, 0.4540235996246338, 0.4257608652114868, -1.8313684463500977, 0.5040876269340515]"
4767,"[0.1996147632598877, 0.42520347237586975, 0.22778679430484772, -1.1725413799285889, -0.6733826994895935, -0.6158877015113831, 0.5092598795890808, 0.5104346871376038, -2.3637311458587646, 0.414311021566391]"
4777,"[0.20507307350635529, 1.0443768501281738, 1.9169138669967651, -1.4209872484207153, 0.2991120517253876, 0.05252968147397041, 1.2358065843582153, -0.502196729183197, -1.9710699319839478, 0.03381771594285965]"
4787,"[0.928986132144928, 0.4001564085483551, -0.1575661301612854, -0.1478004902601242, -2.010565757751465, 0.40712597966194153, 0.24302323162555695, -0.21631474792957306, -2.2291712760925293, 0.981878399848938]"
4797,"[-0.07106146216392517, 0.9223045110702515, 0.3023808002471924, -2.6963858604431152, 0.04183570668101311, -0.7208132147789001, 0.1851571649312973, -1.2482719421386719, -1.7565809488296509, -0.0735633373260498]"
4807,"[0.0694233626127243, 0.7972992658615112, 1.0129001140594482, -1.9245667457580566, -0.03236846625804901, -0.8571265339851379, 0.7730408906936646, -1.0424211025238037, -1.5359673500061035, 0.7967697978019714]"
4817,"[-0.11570276319980621, 1.090486764907837, -0.09860073029994965, -2.009465217590332, -0.8055453300476074, -0.07462802529335022, 0.5547966361045837, 0.5605307221412659, -2.219449758529663, 0.3652096390724182]"
